player_name,player_id,game_date,team,opponent,home_or_road,minutes_played,points,rebounds,assists,steals,blocks,turnovers,fgm,fga,fg_pct,three_pm,three_pa,fg3_pct,ftm,fta,ft_pct,age,position,role,opponent_def_rank_vs_position,plus_minus,wl
Udoka Azubuike,1628962,2024-01-03,PHX,LAC,HOME,2,0,0,0,0,0,0,0,0,nan,0,0,nan,0,0,nan,24,C-F,Bench,1,-3,L
Keita Bates-Diop,1628966,2024-01-03,PHX,LAC,HOME,21,5,0,3,1,0,0,1,3,0.333,1,2,0.5,2,2,1.0,27,F,Starter,5,-2,L
Bol Bol,1629626,2024-01-03,PHX,LAC,HOME,19,14,5,2,1,0,2,6,7,0.857,2,2,1.0,0,0,nan,24,C-F,Rotation,1,8,L
Ish Wainright,1630688,2024-01-03,POR,DAL,ROAD,17,9,5,0,1,0,0,3,5,0.6,3,5,0.6,0,0,nan,29,F,Rotation,18,2,L
Scoot Henderson,1630703,2024-01-03,POR,DAL,ROAD,33,7,5,7,0,0,6,2,11,0.182,1,4,0.25,2,4,0.5,19,G,Starter,18,-28,L
Kris Murray,1631200,2024-01-03,POR,DAL,ROAD,15,2,1,2,0,0,1,1,3,0.333,0,1,0.0,0,0,nan,23,F,Rotation,18,0,L
Jalen Williams,1631114,2024-01-03,OKC,ATL,ROAD,35,21,3,6,4,0,2,9,12,0.75,1,1,1.0,2,5,0.4,22,G-F,Starter,30,3,L
RJ Barrett,1629628,2024-01-03,TOR,MEM,ROAD,33,14,7,3,1,0,3,5,12,0.417,2,5,0.4,2,3,0.667,23,F-G,Starter,26,-2,W
Immanuel Quickley,1630193,2024-01-03,TOR,MEM,ROAD,33,26,3,5,0,1,1,8,18,0.444,5,8,0.625,5,6,0.833,24,G,Starter,7,9,W
Kris Dunn,1627739,2024-01-03,UTA,DET,HOME,16,4,1,4,3,1,0,2,6,0.333,0,1,0.0,0,0,nan,29,G,Rotation,20,-3,W
Lauri Markkanen,1628374,2024-01-03,UTA,DET,HOME,38,31,7,0,0,1,1,10,18,0.556,4,8,0.5,7,8,0.875,26,F-C,Starter,28,12,W
Keyonte George,1641718,2024-01-03,UTA,DET,HOME,23,5,2,2,1,0,1,2,9,0.222,1,4,0.25,0,0,nan,20,G,Starter,20,4,W
Marcus Smart,203935,2024-01-03,MEM,TOR,HOME,33,6,5,2,1,0,3,2,10,0.2,0,5,0.0,2,3,0.667,29,G,Starter,16,11,L
Ja Morant,1629630,2024-01-03,MEM,TOR,HOME,35,28,8,9,1,0,2,10,18,0.556,3,6,0.5,5,6,0.833,24,G,Starter,16,-7,L
Mike Muscala,203488,2024-01-03,WAS,CLE,ROAD,21,12,4,2,0,0,0,5,9,0.556,2,5,0.4,0,0,nan,32,F-C,Starter,17,-22,L
Daniel Gafford,1629655,2024-01-03,WAS,CLE,ROAD,20,12,5,1,0,1,0,6,8,0.75,0,0,nan,0,1,0.0,25,F-C,Starter,17,-13,L
Garrison Mathews,1629726,2024-01-03,ATL,OKC,HOME,17,5,0,2,0,0,1,2,3,0.667,1,2,0.5,0,1,0.0,27,G,Rotation,22,-8,W
Caris LeVert,1627747,2024-01-03,CLE,WAS,HOME,23,21,5,5,1,1,0,9,18,0.5,3,6,0.5,0,0,nan,29,G,Starter,21,22,W
Jose Alvarado,1630631,2024-01-03,NOP,MIN,ROAD,27,8,3,3,0,1,1,3,8,0.375,2,6,0.333,0,0,nan,25,G,Starter,2,2,W
Alex Caruso,1627936,2024-01-03,CHI,NYK,ROAD,33,13,4,3,4,1,1,5,13,0.385,2,8,0.25,1,1,1.0,29,G,Starter,1,-11,L
Patrick Williams,1630172,2024-01-03,CHI,NYK,ROAD,27,5,4,2,1,0,5,2,8,0.25,1,2,0.5,0,0,nan,22,F,Starter,9,-14,L
Brandon Williams,1630314,2024-01-03,DAL,POR,HOME,6,0,2,0,1,0,0,0,1,0.0,0,0,nan,0,2,0.0,24,G,Bench,9,-9,W
Jaden Hardy,1630702,2024-01-03,DAL,POR,HOME,11,11,1,1,0,1,0,4,10,0.4,1,6,0.167,2,3,0.667,21,G,Rotation,9,2,W
Olivier-Maxence Prosper,1641765,2024-01-03,DAL,POR,HOME,8,5,5,1,0,1,0,1,3,0.333,0,0,nan,3,4,0.75,21,F,Bench,14,-3,W
Reggie Bullock Jr.,203493,2024-01-03,HOU,BKN,HOME,8,0,1,1,0,0,0,0,2,0.0,0,1,0.0,0,0,nan,32,G-F,Bench,8,-13,W
Aaron Holiday,1628988,2024-01-03,HOU,BKN,HOME,14,3,1,3,0,0,1,1,5,0.2,1,3,0.333,0,0,nan,27,G,Rotation,24,-5,W
Kawhi Leonard,202695,2024-01-03,LAC,PHX,ROAD,40,30,8,3,2,2,2,9,16,0.563,4,6,0.667,8,8,1.0,32,F,Starter,2,11,W
Amir Coffey,1629599,2024-01-03,LAC,PHX,ROAD,13,3,0,1,0,0,0,1,1,1.0,0,0,nan,1,2,0.5,26,G-F,Rotation,16,0,W
Max Christie,1631108,2024-01-03,LAL,MIA,HOME,28,14,5,0,0,0,2,5,12,0.417,2,9,0.222,2,2,1.0,20,G,Starter,5,-8,L
Kyle Lowry,200768,2024-01-03,MIA,LAL,ROAD,26,10,3,6,4,0,1,3,6,0.5,2,5,0.4,2,2,1.0,37,G,Starter,23,6,W
Bam Adebayo,1628389,2024-01-03,MIA,LAL,ROAD,38,15,7,5,3,0,2,5,14,0.357,0,1,0.0,5,6,0.833,26,C-F,Starter,22,12,W
Nikola Jović,1631107,2024-01-03,MIA,LAL,ROAD,28,15,8,1,1,0,0,6,11,0.545,3,5,0.6,0,0,nan,20,F,Starter,15,3,W
Giannis Antetokounmpo,203507,2024-01-03,MIL,IND,ROAD,36,26,11,8,3,1,3,8,13,0.615,1,2,0.5,9,13,0.692,29,F,Starter,28,-12,L
Malik Beasley,1627736,2024-01-03,MIL,IND,ROAD,23,8,1,1,0,0,0,3,8,0.375,2,5,0.4,0,0,nan,27,G,Starter,30,-17,L
Andre Jackson Jr.,1641748,2024-01-03,MIL,IND,ROAD,14,7,2,2,0,0,1,3,4,0.75,1,2,0.5,0,0,nan,22,G,Rotation,30,14,L
Rudy Gobert,203497,2024-01-03,MIN,NOP,HOME,24,5,5,0,0,1,1,2,3,0.667,0,0,nan,1,2,0.5,31,C,Starter,21,-16,L
Troy Brown Jr.,1628972,2024-01-03,MIN,NOP,HOME,3,3,0,1,0,0,0,1,2,0.5,1,2,0.5,0,0,nan,24,G-F,Bench,13,8,L
Naz Reid,1629675,2024-01-03,MIN,NOP,HOME,25,8,6,2,0,2,1,3,8,0.375,2,5,0.4,0,0,nan,24,C-F,Starter,6,3,L
Royce O'Neale,1626220,2024-01-03,BKN,HOU,ROAD,30,13,4,3,2,0,1,5,13,0.385,2,8,0.25,1,2,0.5,30,F,Starter,13,-7,L
Trendon Watford,1630570,2024-01-03,BKN,HOU,ROAD,20,11,7,1,2,0,0,3,6,0.5,2,2,1.0,3,4,0.75,23,G-F,Starter,10,9,L
OG Anunoby,1628384,2024-01-03,NYK,CHI,HOME,34,11,8,2,2,0,1,5,9,0.556,1,4,0.25,0,0,nan,26,F-G,Starter,17,35,W
Gary Harris,203914,2024-01-03,ORL,SAC,ROAD,12,5,1,1,1,0,1,2,4,0.5,1,3,0.333,0,1,0.0,29,G,Rotation,26,-8,L
Anthony Black,1641710,2024-01-03,ORL,SAC,ROAD,25,9,2,4,0,0,1,4,7,0.571,1,1,1.0,0,0,nan,19,G,Starter,26,-1,L
Buddy Hield,1627741,2024-01-03,IND,MIL,HOME,13,10,0,0,1,0,0,3,8,0.375,2,4,0.5,2,3,0.667,31,G,Rotation,29,1,W
Jordan Nwora,1629670,2024-01-03,IND,MIL,HOME,1,0,0,0,0,0,0,0,0,nan,0,0,nan,0,0,nan,25,F,Bench,7,-3,W
Isaiah Jackson,1630543,2024-01-03,IND,MIL,HOME,18,9,4,3,1,0,1,4,6,0.667,0,0,nan,1,1,1.0,21,F,Rotation,7,-3,W
Eric Gordon,201569,2024-01-03,PHX,LAC,HOME,28,16,5,1,1,0,1,5,11,0.455,3,6,0.5,3,4,0.75,35,G,Starter,14,2,L
Bradley Beal,203078,2024-01-03,PHX,LAC,HOME,41,21,5,4,1,1,3,7,20,0.35,0,6,0.0,7,7,1.0,30,G,Starter,14,-8,L
Josh Okogie,1629006,2024-01-03,PHX,LAC,HOME,16,5,2,1,0,1,1,2,3,0.667,1,2,0.5,0,0,nan,25,G,Rotation,14,8,L
Anfernee Simons,1629014,2024-01-03,POR,DAL,ROAD,27,15,5,3,0,0,2,5,16,0.313,1,7,0.143,4,4,1.0,24,G,Starter,18,-31,L
Shaedon Sharpe,1631101,2024-01-03,POR,DAL,ROAD,22,16,4,0,0,0,0,6,12,0.5,1,5,0.2,3,3,1.0,20,G,Starter,18,-12,L
Toumani Camara,1641739,2024-01-03,POR,DAL,ROAD,20,10,5,0,2,1,2,3,8,0.375,2,4,0.5,2,3,0.667,23,F,Starter,18,-11,L
JaVale McGee,201580,2024-01-03,SAC,ORL,HOME,8,5,2,0,1,0,0,2,2,1.0,0,0,nan,1,3,0.333,35,C-F,Bench,19,-3,W
De'Aaron Fox,1628368,2024-01-03,SAC,ORL,HOME,44,15,4,7,1,0,3,6,22,0.273,0,5,0.0,3,4,0.75,26,G,Starter,13,-1,W
Malik Monk,1628370,2024-01-03,SAC,ORL,HOME,46,37,3,9,2,1,3,12,20,0.6,7,13,0.538,6,8,0.75,25,G,Starter,13,14,W
Juan Toscano-Anderson,1629308,2024-01-03,SAC,ORL,HOME,0,0,0,0,0,0,0,0,0,nan,0,0,nan,0,0,nan,30,F,Bench,6,-2,W
Lindy Waters III,1630322,2024-01-03,OKC,ATL,ROAD,20,9,3,1,0,0,1,3,6,0.5,3,6,0.5,0,0,nan,26,F,Starter,30,5,L
Cason Wallace,1641717,2024-01-03,OKC,ATL,ROAD,20,15,1,2,1,0,0,5,9,0.556,3,7,0.429,2,2,1.0,20,G,Starter,27,-16,L
Dennis Schröder,203471,2024-01-03,TOR,MEM,ROAD,29,16,7,5,0,0,0,6,11,0.545,1,3,0.333,3,4,0.75,30,G,Starter,7,5,W
Gary Trent Jr.,1629018,2024-01-03,TOR,MEM,ROAD,21,5,1,0,1,0,2,2,5,0.4,1,1,1.0,0,0,nan,24,G,Starter,7,2,W
Jordan Clarkson,203903,2024-01-03,UTA,DET,HOME,38,36,6,3,1,0,5,11,20,0.55,4,5,0.8,10,11,0.909,31,G,Starter,20,5,W
Collin Sexton,1629012,2024-01-03,UTA,DET,HOME,30,25,2,5,1,0,0,7,14,0.5,1,2,0.5,10,10,1.0,25,G,Starter,20,2,W
Walker Kessler,1631117,2024-01-03,UTA,DET,HOME,29,8,8,1,0,6,0,4,6,0.667,0,0,nan,0,0,nan,22,C,Starter,6,15,W
Kevin Knox II,1628995,2024-01-03,DET,UTA,ROAD,13,4,1,2,0,0,0,2,5,0.4,0,2,0.0,0,0,nan,24,F,Rotation,25,6,L
Cade Cunningham,1630595,2024-01-03,DET,UTA,ROAD,40,31,5,13,1,0,6,12,21,0.571,3,7,0.429,4,5,0.8,22,G,Starter,10,-13,L
Jaden Ivey,1631093,2024-01-03,DET,UTA,ROAD,22,11,1,2,0,0,2,4,8,0.5,2,3,0.667,1,2,0.5,21,G,Starter,10,0,L
CJ McCollum,203468,2024-01-03,NOP,MIN,ROAD,30,24,3,5,0,1,2,8,16,0.5,4,6,0.667,4,4,1.0,32,G,Starter,2,12,W
Naji Marshall,1630230,2024-01-03,NOP,MIN,ROAD,14,2,2,0,1,0,0,1,4,0.25,0,2,0.0,0,0,nan,25,F,Rotation,3,-10,W
A.J. Lawson,1630639,2024-01-03,DAL,POR,HOME,8,3,0,0,1,0,0,1,4,0.25,1,1,1.0,0,0,nan,23,G,Bench,9,-3,W
Jalen Green,1630224,2024-01-03,HOU,BKN,HOME,31,14,8,4,0,0,4,5,15,0.333,3,9,0.333,1,2,0.5,21,G,Starter,24,17,W
Alperen Sengun,1630578,2024-01-03,HOU,BKN,HOME,34,30,8,4,3,1,2,11,17,0.647,0,2,0.0,8,10,0.8,21,C,Starter,3,17,W
Norman Powell,1626181,2024-01-03,LAC,PHX,ROAD,26,13,2,1,0,0,3,5,8,0.625,3,5,0.6,0,0,nan,30,G,Starter,11,-6,W
Terance Mann,1629611,2024-01-03,LAC,PHX,ROAD,23,12,3,1,2,0,0,5,8,0.625,2,4,0.5,0,0,nan,27,G-F,Starter,16,17,W
Brook Lopez,201572,2024-01-03,MIL,IND,ROAD,28,16,5,1,0,0,2,6,11,0.545,2,4,0.5,2,3,0.667,35,C,Starter,18,-22,L
Khris Middleton,203114,2024-01-03,MIL,IND,ROAD,32,19,6,7,0,2,4,7,13,0.538,4,7,0.571,1,1,1.0,32,F,Starter,28,-15,L
Bobby Portis,1626171,2024-01-03,MIL,IND,ROAD,20,9,6,1,0,1,0,4,10,0.4,0,2,0.0,1,2,0.5,28,F,Starter,28,-1,L
Spencer Dinwiddie,203915,2024-01-03,BKN,HOU,ROAD,28,11,1,5,2,0,1,3,5,0.6,2,3,0.667,3,5,0.6,30,G,Starter,17,-16,L
Day'Ron Sharpe,1630549,2024-01-03,BKN,HOU,ROAD,20,11,12,1,1,1,1,4,7,0.571,0,0,nan,3,6,0.5,22,C,Starter,11,-5,L
Ryan Arcidiacono,1627853,2024-01-03,NYK,CHI,HOME,1,0,0,0,0,0,0,0,0,nan,0,0,nan,0,0,nan,29,G,Bench,19,0,W
Trevelin Queen,1630243,2024-01-03,ORL,SAC,ROAD,38,5,2,6,2,1,0,2,7,0.286,0,3,0.0,1,2,0.5,26,G,Starter,26,1,L
Jalen Suggs,1630591,2024-01-03,ORL,SAC,ROAD,39,24,3,4,2,2,4,8,18,0.444,6,12,0.5,2,2,1.0,22,G,Starter,26,-13,L
Myles Turner,1626167,2024-01-03,IND,MIL,HOME,30,15,7,2,0,2,2,6,9,0.667,1,4,0.25,2,4,0.5,27,C-F,Starter,7,15,W
Ben Sheppard,1641767,2024-01-03,IND,MIL,HOME,2,0,0,0,0,0,0,0,1,0.0,0,1,0.0,0,0,nan,22,G,Bench,29,-5,W
Chimezie Metu,1629002,2024-01-03,PHX,LAC,HOME,15,7,3,2,2,0,1,3,6,0.5,1,4,0.25,0,0,nan,26,F-C,Rotation,20,-11,L
Domantas Sabonis,1627734,2024-01-03,SAC,ORL,HOME,45,22,23,12,2,1,6,8,14,0.571,0,0,nan,6,9,0.667,27,F-C,Starter,13,10,W
Chris Duarte,1630537,2024-01-03,SAC,ORL,HOME,10,0,0,1,1,0,2,0,3,0.0,0,1,0.0,0,0,nan,26,G,Rotation,13,-6,W
Ziaire Williams,1630533,2024-01-03,MEM,TOR,HOME,18,18,6,0,1,0,0,7,12,0.583,4,7,0.571,0,0,nan,22,F,Rotation,29,-1,L
Kyle Kuzma,1628398,2024-01-03,WAS,CLE,ROAD,23,16,2,3,1,0,1,7,12,0.583,2,6,0.333,0,0,nan,28,F,Starter,20,-22,L
Johnny Davis,1631098,2024-01-03,WAS,CLE,ROAD,5,2,0,0,0,0,0,1,3,0.333,0,0,nan,0,0,nan,21,G,Bench,3,0,L
Isaiah Livers,1630587,2024-01-03,DET,UTA,ROAD,36,10,4,0,2,0,1,4,7,0.571,1,4,0.25,1,1,1.0,25,F,Starter,25,-13,L
Jrue Holiday,201950,2024-01-02,BOS,OKC,ROAD,31,7,5,7,1,0,3,2,8,0.25,2,5,0.4,1,2,0.5,33,G,Starter,22,-15,L
Derrick White,1628401,2024-01-02,BOS,OKC,ROAD,29,19,5,6,1,1,2,7,12,0.583,5,9,0.556,0,0,nan,29,G,Starter,22,5,L
Payton Pritchard,1630202,2024-01-02,BOS,OKC,ROAD,25,5,3,4,2,0,0,2,5,0.4,1,4,0.25,0,0,nan,25,G,Starter,22,9,L
Larry Nance Jr.,1626204,2024-01-02,NOP,BKN,HOME,20,6,8,0,2,0,1,2,4,0.5,1,2,0.5,1,2,0.5,31,F-C,Starter,10,10,W
Zion Williamson,1629627,2024-01-02,NOP,BKN,HOME,26,10,3,5,0,1,4,5,9,0.556,0,0,nan,0,0,nan,23,F,Starter,10,16,W
Jeremiah Robinson-Earl,1630526,2024-01-02,NOP,BKN,HOME,4,0,5,0,0,0,1,0,1,0.0,0,0,nan,0,0,nan,23,F,Bench,10,1,W
Dyson Daniels,1630700,2024-01-02,NOP,BKN,HOME,20,7,2,3,2,2,1,2,5,0.4,1,4,0.25,2,2,1.0,20,G,Starter,24,5,W
DeMar DeRozan,201942,2024-01-02,CHI,PHI,ROAD,30,16,4,3,0,0,1,5,10,0.5,0,3,0.0,6,7,0.857,34,G-F,Starter,14,-24,L
Andre Drummond,203083,2024-01-02,CHI,PHI,ROAD,28,11,17,0,1,1,2,5,13,0.385,0,1,0.0,1,4,0.25,30,C,Starter,26,-31,L
Stephen Curry,201939,2024-01-02,GSW,ORL,HOME,35,36,2,6,4,1,2,12,20,0.6,4,9,0.444,8,11,0.727,35,G,Starter,13,12,W
Nic Claxton,1629651,2024-01-02,BKN,NOP,ROAD,23,8,3,1,0,2,0,4,7,0.571,0,0,nan,0,0,nan,24,C,Starter,21,-19,L
Day'Ron Sharpe,1630549,2024-01-02,BKN,NOP,ROAD,17,12,9,2,0,1,1,6,9,0.667,0,0,nan,0,0,nan,22,C,Rotation,21,-8,L
Cole Anthony,1630175,2024-01-02,ORL,GSW,ROAD,26,8,4,2,0,1,2,3,8,0.375,1,2,0.5,1,1,1.0,23,G,Starter,25,-4,L
Anthony Black,1641710,2024-01-02,ORL,GSW,ROAD,13,0,0,0,1,0,1,0,2,0.0,0,1,0.0,0,0,nan,19,G,Rotation,25,-1,L
Marcus Morris Sr.,202694,2024-01-02,PHI,CHI,HOME,11,2,2,0,1,0,1,0,3,0.0,0,0,nan,2,4,0.5,34,F,Rotation,26,-7,W
Kelly Oubre Jr.,1626162,2024-01-02,PHI,CHI,HOME,27,16,3,3,3,0,1,5,8,0.625,3,5,0.6,3,3,1.0,28,F-G,Starter,17,28,W
Tyrese Maxey,1630178,2024-01-02,PHI,CHI,HOME,29,21,1,5,0,0,1,6,12,0.5,4,7,0.571,5,6,0.833,23,G,Starter,19,24,W
Paul Reed,1630194,2024-01-02,PHI,CHI,HOME,13,2,4,0,2,0,0,1,3,0.333,0,0,nan,0,0,nan,24,F,Rotation,26,-9,W
KJ Martin,1630231,2024-01-02,PHI,CHI,HOME,9,0,0,1,0,0,0,0,3,0.0,0,0,nan,0,0,nan,23,F,Bench,26,-17,W
Harrison Barnes,203084,2024-01-02,SAC,CHA,HOME,24,3,1,1,2,0,1,1,2,0.5,1,2,0.5,0,0,nan,31,F,Starter,22,1,L
Domantas Sabonis,1627734,2024-01-02,SAC,CHA,HOME,35,23,19,4,1,0,11,11,21,0.524,1,1,1.0,0,1,0.0,27,F-C,Starter,29,-3,L
Kevin Huerter,1628989,2024-01-02,SAC,CHA,HOME,12,4,2,0,0,0,0,1,4,0.25,0,2,0.0,2,2,1.0,25,G-F,Rotation,3,-1,L
Chris Duarte,1630537,2024-01-02,SAC,CHA,HOME,30,12,7,4,1,0,1,5,11,0.455,2,4,0.5,0,0,nan,26,G,Starter,12,3,L
Devin Vassell,1630170,2024-01-02,SAS,MEM,ROAD,34,11,2,3,1,1,2,3,8,0.375,1,2,0.5,4,5,0.8,23,G-F,Starter,6,-7,L
Tre Jones,1630200,2024-01-02,SAS,MEM,ROAD,25,2,4,4,1,0,0,1,6,0.167,0,3,0.0,0,0,nan,24,G,Starter,7,8,L
Malaki Branham,1631103,2024-01-02,SAS,MEM,ROAD,7,2,1,1,0,0,0,1,5,0.2,0,0,nan,0,0,nan,20,F,Bench,19,-3,L
Jeremy Sochan,1631110,2024-01-02,SAS,MEM,ROAD,28,12,2,1,0,2,1,4,6,0.667,1,2,0.5,3,4,0.75,20,F,Starter,19,1,L
Derrick Rose,201565,2024-01-02,MEM,SAS,HOME,9,4,0,2,0,0,0,2,4,0.5,0,1,0.0,0,0,nan,35,G,Bench,28,1,W
Marcus Smart,203935,2024-01-02,MEM,SAS,HOME,30,5,2,3,0,0,3,1,7,0.143,0,4,0.0,3,4,0.75,29,G,Starter,28,2,W
Ja Morant,1629630,2024-01-02,MEM,SAS,HOME,35,26,5,10,1,0,4,7,15,0.467,3,9,0.333,9,12,0.75,24,G,Starter,28,-1,W
Terry Rozier,1626179,2024-01-02,CHA,SAC,ROAD,36,34,3,6,1,2,2,13,24,0.542,3,11,0.273,5,6,0.833,29,G,Starter,26,-1,W
P.J. Washington,1629023,2024-01-02,CHA,SAC,ROAD,29,17,4,4,1,0,1,7,13,0.538,3,6,0.5,0,0,nan,25,F,Starter,27,16,W
JT Thor,1630550,2024-01-02,CHA,SAC,ROAD,6,2,2,0,0,0,0,1,2,0.5,0,1,0.0,0,0,nan,21,F,Bench,27,12,W
Al Horford,201143,2024-01-02,BOS,OKC,ROAD,20,7,2,3,1,5,0,3,5,0.6,1,3,0.333,0,0,nan,37,C-F,Starter,16,-13,L
Jevon Carter,1628975,2024-01-02,CHI,PHI,ROAD,23,9,1,1,4,0,0,3,11,0.273,3,8,0.375,0,0,nan,28,G,Starter,8,8,L
Ayo Dosunmu,1630245,2024-01-02,CHI,PHI,ROAD,32,15,3,0,1,0,3,7,14,0.5,1,4,0.25,0,0,nan,23,G,Starter,8,-19,L
Kevon Looney,1626172,2024-01-02,GSW,ORL,HOME,17,5,5,2,0,0,0,1,2,0.5,0,0,nan,3,4,0.75,27,F,Rotation,6,10,W
Jalen Wilson,1630592,2024-01-02,BKN,NOP,ROAD,12,8,4,2,1,0,0,4,8,0.5,0,2,0.0,0,0,nan,23,F,Rotation,4,0,L
Nicolas Batum,201587,2024-01-02,PHI,CHI,HOME,22,6,3,2,0,1,1,2,4,0.5,1,3,0.333,1,1,1.0,35,G-F,Starter,5,18,W
Tobias Harris,202699,2024-01-02,PHI,CHI,HOME,30,20,8,2,0,2,1,9,13,0.692,1,4,0.25,1,3,0.333,31,F,Starter,26,32,W
Danuel House Jr.,1627863,2024-01-02,PHI,CHI,HOME,15,5,0,1,0,0,1,2,5,0.4,0,2,0.0,1,1,1.0,30,F-G,Rotation,17,-2,W
Jaden Springer,1630531,2024-01-02,PHI,CHI,HOME,21,4,2,2,1,1,2,2,4,0.5,0,2,0.0,0,0,nan,21,G,Starter,19,-15,W
Malik Monk,1628370,2024-01-02,SAC,CHA,HOME,20,6,3,2,0,1,1,2,7,0.286,2,5,0.4,0,0,nan,25,G,Starter,12,-21,L
Juan Toscano-Anderson,1629308,2024-01-02,SAC,CHA,HOME,0,0,0,0,0,0,0,0,0,nan,0,0,nan,0,0,nan,30,F,Bench,22,-3,L
Cedi Osman,1626224,2024-01-02,SAS,MEM,ROAD,12,0,6,2,0,0,2,0,3,0.0,0,2,0.0,0,0,nan,28,F,Rotation,19,-9,L
Julian Champagnie,1630577,2024-01-02,SAS,MEM,ROAD,22,12,4,2,1,0,1,3,6,0.5,3,6,0.5,3,3,1.0,22,F,Starter,19,12,L
Vasilije Micic,203995,2024-01-02,OKC,BOS,HOME,11,3,1,5,0,0,0,1,5,0.2,1,4,0.25,0,0,nan,29,G,Rotation,15,4,W
Shai Gilgeous-Alexander,1628983,2024-01-02,OKC,BOS,HOME,37,36,6,7,1,0,0,14,22,0.636,3,5,0.6,5,8,0.625,25,G,Starter,15,3,W
Kenrich Williams,1629026,2024-01-02,OKC,BOS,HOME,13,2,4,2,0,0,0,1,3,0.333,0,1,0.0,0,0,nan,29,G-F,Rotation,12,-1,W
Bismack Biyombo,202687,2024-01-02,MEM,SAS,HOME,28,4,8,1,1,3,2,2,4,0.5,0,0,nan,0,0,nan,31,C,Starter,30,8,W
David Roddy,1631223,2024-01-02,MEM,SAS,HOME,0,0,0,0,0,0,0,0,0,nan,0,0,nan,0,0,nan,22,F,Bench,11,-4,W
Cody Martin,1628998,2024-01-02,CHA,SAC,ROAD,33,10,2,2,1,0,1,4,10,0.4,1,5,0.2,1,2,0.5,28,F,Starter,27,-8,W
Nick Richards,1630208,2024-01-02,CHA,SAC,ROAD,26,7,10,1,1,2,2,3,4,0.75,0,0,nan,1,2,0.5,26,C,Starter,9,2,W
Nathan Mensah,1641877,2024-01-02,CHA,SAC,ROAD,16,0,1,0,2,2,1,0,1,0.0,0,0,nan,0,0,nan,25,C,Rotation,9,-7,W
Jayson Tatum,1628369,2024-01-02,BOS,OKC,ROAD,38,30,13,8,1,0,4,10,21,0.476,2,5,0.4,8,10,0.8,25,F-G,Starter,4,0,L
Jonas Valančiūnas,202685,2024-01-02,NOP,BKN,HOME,20,11,12,0,1,1,1,5,5,1.0,1,1,1.0,0,0,nan,31,C,Starter,3,17,W
CJ McCollum,203468,2024-01-02,NOP,BKN,HOME,25,16,6,5,0,0,2,6,11,0.545,4,8,0.5,0,0,nan,32,G,Starter,24,12,W
Naji Marshall,1630230,2024-01-02,NOP,BKN,HOME,16,6,2,1,1,1,0,2,6,0.333,0,2,0.0,2,2,1.0,25,F,Rotation,10,8,W
Jordan Hawkins,1641722,2024-01-02,NOP,BKN,HOME,26,11,0,1,0,2,0,3,13,0.231,2,8,0.25,3,4,0.75,21,G,Starter,24,14,W
Alex Caruso,1627936,2024-01-02,CHI,PHI,ROAD,21,8,2,2,0,1,2,3,10,0.3,1,6,0.167,1,2,0.5,29,G,Starter,8,-12,L
Terry Taylor,1630678,2024-01-02,CHI,PHI,ROAD,20,0,5,1,1,1,4,0,5,0.0,0,2,0.0,0,0,nan,24,F,Starter,16,18,L
Dalen Terry,1631207,2024-01-02,CHI,PHI,ROAD,21,6,8,7,0,1,3,2,7,0.286,0,3,0.0,2,2,1.0,21,F,Starter,16,14,L
Chris Paul,101108,2024-01-02,GSW,ORL,HOME,30,12,2,4,0,0,1,3,5,0.6,3,3,1.0,3,4,0.75,38,G,Starter,13,-8,W
Jonathan Kuminga,1630228,2024-01-02,GSW,ORL,HOME,34,19,6,4,0,2,1,7,14,0.5,1,5,0.2,4,5,0.8,21,F,Starter,6,10,W
Spencer Dinwiddie,203915,2024-01-02,BKN,NOP,ROAD,21,0,0,5,0,0,1,0,6,0.0,0,4,0.0,0,0,nan,30,G,Starter,4,-25,L
Dorian Finney-Smith,1627827,2024-01-02,BKN,NOP,ROAD,20,3,4,1,2,0,0,1,6,0.167,1,4,0.25,0,0,nan,30,F,Starter,4,-17,L
Mikal Bridges,1628969,2024-01-02,BKN,NOP,ROAD,29,13,3,2,0,0,4,4,11,0.364,2,5,0.4,3,3,1.0,27,G-F,Starter,13,-24,L
Cam Thomas,1630560,2024-01-02,BKN,NOP,ROAD,20,0,2,0,1,0,1,0,11,0.0,0,4,0.0,0,0,nan,22,G,Starter,4,-14,L
Moritz Wagner,1629021,2024-01-02,ORL,GSW,ROAD,16,12,5,1,1,0,1,5,8,0.625,1,2,0.5,1,1,1.0,26,F-C,Rotation,15,7,L
Paolo Banchero,1631094,2024-01-02,ORL,GSW,ROAD,34,27,12,6,2,1,5,8,20,0.4,3,8,0.375,8,11,0.727,21,F,Starter,21,-8,L
Caleb Houstan,1631216,2024-01-02,ORL,GSW,ROAD,8,6,1,0,0,0,0,2,3,0.667,2,3,0.667,0,0,nan,20,G,Bench,25,-6,L
Kenneth Lofton Jr.,1631254,2024-01-02,PHI,CHI,HOME,4,0,2,0,0,0,2,0,2,0.0,0,0,nan,0,0,nan,21,F,Bench,26,-10,W
Blake Wesley,1631104,2024-01-02,SAS,MEM,ROAD,21,10,1,1,2,0,1,5,8,0.625,0,2,0.0,0,2,0.0,20,G,Starter,7,-4,L
Victor Wembanyama,1641705,2024-01-02,SAS,MEM,ROAD,26,20,7,1,0,4,1,8,16,0.5,2,5,0.4,2,4,0.5,20,F-C,Starter,12,-12,L
